Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2020-01-27,75.15135192871094,71.69499969482422,,77.23750305175781,71.69499969482422,,77.94249725341797,71.90350341796875,,76.22000122070312,71.05999755859375,,77.51499938964844,71.55000305175781,,161940000,35104000,
2020-01-28,77.27734375,72.62799835205078,,79.42250061035156,72.62799835205078,,79.5999984741211,72.80000305175781,,78.04750061035156,71.62349700927734,,78.1500015258789,72.1500015258789,,162234000,31548000,
2020-01-29,78.89494323730469,72.93150329589844,,81.08499908447266,72.93150329589844,,81.9625015258789,73.27149963378906,,80.34500122070312,72.33699798583984,,81.11250305175781,72.94000244140625,,216229200,21554000,
2020-01-30,78.78058624267578,72.79199981689453,,80.96749877929688,72.79199981689453,,81.02249908447266,72.86399841308594,,79.6875,71.81999969482422,,80.13500213623047,71.99800109863281,,126743200,26788000,
2020-01-31,75.2875747680664,71.71150207519531,,77.37750244140625,71.71150207519531,,80.66999816894531,73.50650024414062,,77.07250213623047,71.42649841308594,,80.23249816894531,73.44499969482422,,199588400,48344000,
2020-02-03,75.080810546875,74.2969970703125,,77.16500091552734,74.2969970703125,,78.37249755859375,74.5,,75.55500030517578,72.94950103759766,,76.07499694824219,73.0999984741211,,173788400,60736000,
2020-02-04,77.55951690673828,72.35350036621094,,79.7125015258789,72.35350036621094,,79.91000366210938,73.4749984741211,,78.40750122070312,71.31500244140625,,78.82749938964844,72.85350036621094,,136616400,78660000,
2020-02-05,78.19196319580078,72.4114990234375,,80.36250305175781,72.4114990234375,,81.19000244140625,73.19200134277344,,79.73750305175781,71.52799987792969,,80.87999725341797,73.12100219726562,,118826800,39724000,
2020-02-06,79.10655212402344,73.8115005493164,,81.30249786376953,73.8115005493164,,81.30500030517578,74.0999984741211,,80.06500244140625,72.47850036621094,,80.64250183105469,72.5165023803711,,105425600,33588000,
2020-02-07,78.03129577636719,73.96150207519531,,80.00749969482422,73.96150207519531,,80.8499984741211,74.29199981689453,,79.5,73.31749725341797,,80.59249877929688,73.36499786376953,,117684000,23446000,
2020-02-10,78.40189361572266,75.43399810791016,,80.38749694824219,75.43399810791016,,80.38749694824219,75.4749984741211,,78.4625015258789,73.71600341796875,,78.54499816894531,73.71600341796875,,109348800,28398000,
2020-02-11,77.92888641357422,75.43949890136719,,79.90249633789062,75.43949890136719,,80.9749984741211,76.48149871826172,,79.67749786376953,75.28189849853516,,80.9000015258789,75.59049987792969,,94323200,26892000,
2020-02-12,79.77951049804688,75.91349792480469,,81.80000305175781,75.91349792480469,,81.80500030517578,76.03475189208984,,80.36750030517578,75.40550231933594,,80.36750030517578,75.7239990234375,,113730400,23352000,
2020-02-13,79.21141815185547,75.73300170898438,,81.21749877929688,75.73300170898438,,81.55500030517578,76.35900115966797,,80.8375015258789,75.2300033569336,,81.04750061035156,75.6344985961914,,94747600,18590000,
2020-02-14,79.23091888427734,76.03700256347656,,81.23750305175781,76.03700256347656,,81.49500274658203,76.03700256347656,,80.7125015258789,75.36699676513672,,81.18499755859375,75.77999877929688,,80113600,23956000,
2020-02-18,77.78014373779297,75.9834976196289,,79.75,75.9834976196289,,79.9375,76.58149719238281,,78.65249633789062,75.62950134277344,,78.83999633789062,75.75,,152531200,22414000,
2020-02-19,78.9066162109375,76.33450317382812,,80.90499877929688,76.33450317382812,,81.14250183105469,76.60530090332031,,80.0,76.06999969482422,,80.0,76.25350189208984,,93984000,18986000,
2020-02-20,78.09711456298828,75.90750122070312,,80.07499694824219,75.90750122070312,,81.1624984741211,76.48200225830078,,79.55249786376953,75.34100341796875,,80.65750122070312,76.0999984741211,,100566000,21932000,
2020-02-21,76.32939910888672,74.25550079345703,,78.26249694824219,74.25550079345703,,80.11250305175781,75.61074829101562,,77.625,74.02200317382812,,79.65499877929688,75.40149688720703,,129554000,34634000,
2020-02-24,72.70370483398438,71.07949829101562,,74.54499816894531,71.07949829101562,,76.04499816894531,71.84850311279297,,72.30750274658203,70.56950378417969,,74.31500244140625,71.30549621582031,,222195200,57342000,
2020-02-25,70.24107360839844,69.42250061035156,,72.0199966430664,69.42250061035156,,75.63249969482422,71.90699768066406,,71.53250122070312,69.12000274658203,,75.23750305175781,71.6500015258789,,230673600,49566000,
2020-02-26,71.35536193847656,69.65899658203125,,73.1624984741211,69.65899658203125,,74.47000122070312,70.78500366210938,,71.625,68.94999694824219,,71.63249969482422,69.80699920654297,,198054800,44048000,
2020-02-27,66.69099426269531,65.90450286865234,,68.37999725341797,65.90450286865234,,71.5,68.58519744873047,,68.23999786376953,65.8584976196289,,70.2750015258789,68.10299682617188,,320605600,59566000,
2020-02-28,66.65196228027344,66.96649932861328,,68.33999633789062,66.96649932861328,,69.60250091552734,67.05699920654297,,64.09249877929688,63.54999923706055,,64.31500244140625,63.875,,426510000,75782000,
2020-03-02,72.85733032226562,69.45549774169922,,74.70249938964844,69.45549774169922,,75.36000061035156,69.54350280761719,,69.43000030517578,66.34075164794922,,70.56999969482422,67.58049774169922,,341397200,48630000,
2020-03-03,70.54341125488281,67.06950378417969,,72.33000183105469,67.06950378417969,,76.0,70.50749969482422,,71.44999694824219,66.5999984741211,,75.9175033569336,69.97100067138672,,319475600,48046000,
2020-03-04,73.81555938720703,69.32599639892578,,75.68499755859375,69.32599639892578,,75.8499984741211,69.40450286865234,,73.28250122070312,67.15550231933594,,74.11000061035156,67.96150207519531,,219178400,38266000,
2020-03-05,71.42119598388672,65.9520034790039,,73.2300033569336,65.9520034790039,,74.88749694824219,67.94550323486328,,72.85250091552734,65.25499725341797,,73.87999725341797,67.51000213623047,,187572800,51226000,
2020-03-06,70.47269439697266,64.92050170898438,,72.25749969482422,64.92050170898438,,72.70500183105469,65.31099700927734,,70.30750274658203,63.0525016784668,,70.5,63.85300064086914,,226176800,53212000,
2020-03-09,64.89886474609375,60.77799987792969,,66.5425033569336,60.77799987792969,,69.52249908447266,62.737998962402344,,65.75,60.0,,65.9375,60.26499938964844,,286744800,67308000,
2020-03-10,69.57300567626953,64.01950073242188,,71.33499908447266,64.01950073242188,,71.61000061035156,64.05750274658203,,67.34249877929688,60.938499450683594,,69.28500366210938,63.0,,285290000,52228000,
2020-03-11,67.15669250488281,60.77050018310547,,68.85749816894531,60.77050018310547,,70.30500030517578,63.04800033569336,,67.96499633789062,59.80350112915039,,69.34750366210938,62.48500061035156,,255598800,52170000,
2020-03-12,60.52465057373047,55.74549865722656,,62.057498931884766,55.74549865722656,,67.5,59.69350051879883,,62.0,55.665000915527344,,63.98500061035156,56.29999923706055,,418474000,84534000,
2020-03-13,67.77601623535156,60.98649978637695,,69.49250030517578,60.98649978637695,,69.9800033569336,60.987998962402344,,63.23749923706055,55.85715103149414,,66.22250366210938,58.95000076293945,,370732000,74002000,
2020-03-16,59.05683135986328,54.21649932861328,,60.5525016784668,54.21649932861328,,64.7699966430664,57.61334991455078,,60.0,53.72200012207031,,60.48749923706055,54.79999923706055,,322423600,85048000,
2020-03-17,61.653564453125,55.9900016784668,,63.21500015258789,55.9900016784668,,64.40249633789062,56.542999267578125,,59.599998474121094,52.800498962402344,,61.877498626708984,54.65549850463867,,324056000,77230000,
2020-03-18,60.14429473876953,54.84000015258789,,61.66749954223633,54.84000015258789,,62.5,55.32500076293945,,59.279998779296875,51.86399841308594,,59.942501068115234,52.82550048828125,,300233600,84668000,
2020-03-19,59.6834602355957,55.76449966430664,,61.19499969482422,55.76449966430664,,63.209999084472656,57.89849853515625,,60.65250015258789,53.005401611328125,,61.84749984741211,54.65250015258789,,271857200,73022000,
2020-03-20,55.89442825317383,53.61600112915039,,57.310001373291016,53.61600112915039,,62.95750045776367,57.199501037597656,,57.0,53.27450180053711,,61.79499816894531,56.7859992980957,,401693200,72036000,
2020-03-23,54.707000732421875,52.83100128173828,,56.092498779296875,52.83100128173828,,57.125,53.566001892089844,,53.15250015258789,50.67679977416992,,57.02000045776367,53.066001892089844,,336752800,80882000,
2020-03-24,60.195499420166016,56.722999572753906,,61.720001220703125,56.722999572753906,,61.92250061035156,56.75,,58.57500076293945,54.53099822998047,,59.09000015258789,55.188499450683594,,287531200,66890000,
2020-03-25,59.86389923095703,55.1245002746582,,61.380001068115234,55.1245002746582,,64.5625,57.44499969482422,,61.07500076293945,54.300498962402344,,62.6875,56.32350158691406,,303602000,81630000,
2020-03-26,63.01411819458008,58.087501525878906,,64.61000061035156,58.087501525878906,,64.66999816894531,58.49850082397461,,61.59000015258789,54.67649841308594,,61.630001068115234,55.59000015258789,,252087200,71434000,
2020-03-27,60.405181884765625,55.535499572753906,,61.935001373291016,55.535499572753906,,63.967498779296875,57.53350067138672,,61.76250076293945,55.295501708984375,,63.1875,56.28350067138672,,204216800,64170000,
2020-03-30,62.129024505615234,57.340999603271484,,63.70249938964844,57.340999603271484,,63.880001068115234,57.58150100708008,,62.349998474121094,54.82400131225586,,62.685001373291016,56.25199890136719,,167976400,51482000,
2020-03-31,62.00223159790039,58.140499114990234,,63.5724983215332,58.140499114990234,,65.62249755859375,58.765499114990234,,63.0,56.90700149536133,,63.900001525878906,57.3650016784668,,197002000,49728000,
2020-04-01,58.7398681640625,55.28099822998047,,60.227500915527344,55.28099822998047,,62.18000030517578,56.484500885009766,,59.782501220703125,54.872501373291016,,61.625,56.099998474121094,,176218400,46884000,
2020-04-02,59.720035552978516,56.04199981689453,,61.23249816894531,56.04199981689453,,61.287498474121094,56.34299850463867,,59.224998474121094,54.81999969482422,,60.084999084472656,54.91299819946289,,165934000,39298000,
2020-04-03,58.861785888671875,54.89400100708008,,60.352500915527344,54.89400100708008,,61.42499923706055,56.176998138427734,,59.74250030517578,53.990501403808594,,60.70000076293945,55.950748443603516,,129880000,46268000,
2020-04-06,63.99672317504883,59.34600067138672,,65.61750030517578,59.34600067138672,,65.77749633789062,59.733001708984375,,62.345001220703125,56.547000885009766,,62.724998474121094,56.900001525878906,,201820400,53294000,
2020-04-07,63.2555046081543,59.32550048828125,,64.85749816894531,59.32550048828125,,67.92500305175781,61.25,,64.75,59.11149978637695,,67.69999694824219,61.04999923706055,,202887200,47746000,
2020-04-08,64.87449645996094,60.513999938964844,,66.51750183105469,60.513999938964844,,66.84249877929688,60.95349884033203,,65.30750274658203,59.40800094604492,,65.68499755859375,60.32500076293945,,168895200,39502000,
2020-04-09,65.34263610839844,60.5724983215332,,66.99749755859375,60.5724983215332,,67.51750183105469,61.278499603271484,,66.17500305175781,59.83675003051758,,67.17500305175781,61.20399856567383,,161834800,43508000,
2020-04-13,66.62512969970703,60.87799835205078,,68.3125,60.87799835205078,,68.42500305175781,61.0255012512207,,66.4574966430664,59.37990188598633,,67.07749938964844,60.45899963378906,,131022800,34796000,
2020-04-14,69.98993682861328,63.46149826049805,,71.76249694824219,63.46149826049805,,72.0625,64.10350036621094,,69.51249694824219,61.846500396728516,,70.0,62.25450134277344,,194994800,49408000,
2020-04-15,69.35111999511719,63.12350082397461,,71.10749816894531,63.12350082397461,,71.5824966430664,64.02300262451172,,70.15750122070312,62.02000045776367,,70.5999984741211,62.28049850463867,,131154400,33434000,
2020-04-16,69.90215301513672,63.173500061035156,,71.67250061035156,63.173500061035156,,72.05000305175781,63.95000076293945,,70.5875015258789,62.13100051879883,,71.84500122070312,63.70500183105469,,157125200,50362000,
2020-04-17,68.95368194580078,64.1624984741211,,70.69999694824219,64.1624984741211,,71.73750305175781,64.72149658203125,,69.21499633789062,63.561500549316406,,71.17250061035156,64.24250030517578,,215250000,38980000,
2020-04-20,67.52243041992188,63.330501556396484,,69.23249816894531,63.330501556396484,,70.41999816894531,64.08000183105469,,69.2125015258789,63.06850051879883,,69.48750305175781,63.54999923706055,,130015200,33910000,
2020-04-21,65.43528747558594,60.81700134277344,,67.09249877929688,60.81700134277344,,69.3125,62.7135009765625,,66.35749816894531,60.48550033569336,,69.06999969482422,62.349998474121094,,180991600,43060000,
2020-04-22,67.32006072998047,63.160499572753906,,69.0250015258789,63.160499572753906,,69.4749984741211,64.28064727783203,,68.05000305175781,62.099998474121094,,68.40249633789062,62.277000427246094,,116862400,41848000,
2020-04-23,67.05916595458984,63.81549835205078,,68.75749969482422,63.81549835205078,,70.4375,64.66549682617188,,68.71749877929688,63.28350067138672,,68.96749877929688,63.57749938964844,,124814400,31324000,
2020-04-24,68.99514770507812,63.96549987792969,,70.74250030517578,63.96549987792969,,70.75250244140625,64.0199966430664,,69.25,62.47249984741211,,69.30000305175781,63.05849838256836,,126161200,32792000,
2020-04-27,69.04390716552734,63.79399871826172,,70.7925033569336,63.79399871826172,,71.13500213623047,64.80750274658203,,69.98750305175781,63.45000076293945,,70.44999694824219,64.80000305175781,,117087600,32012000,
2020-04-28,67.92472839355469,61.68349838256836,,69.6449966430664,61.68349838256836,,71.4574966430664,64.40249633789062,,69.55000305175781,61.61000061035156,,71.2699966430664,64.39649963378906,,112004800,59026000,
2020-04-29,70.15576171875,67.0739974975586,,71.93250274658203,67.0739974975586,,72.4175033569336,67.99949645996094,,70.97250366210938,66.26699829101562,,71.18250274658203,67.072998046875,,137280800,75872000,
2020-04-30,71.63577270507812,67.43299865722656,,73.44999694824219,67.43299865722656,,73.63249969482422,67.64099884033203,,72.0875015258789,66.12449645996094,,72.48999786376953,66.24400329589844,,183064000,53378000,
2020-05-01,70.48247528076172,66.03050231933594,,72.26750183105469,66.03050231933594,,74.75,67.60350036621094,,71.4625015258789,65.55000305175781,,71.5625,66.42500305175781,,240616800,41450000,
2020-05-04,71.47972106933594,66.33999633789062,,73.29000091552734,66.33999633789062,,73.42250061035156,66.38300323486328,,71.58000183105469,64.94999694824219,,72.2925033569336,65.4114990234375,,133568000,30080000,
2020-05-05,72.55253601074219,67.55549621582031,,74.38999938964844,67.55549621582031,,75.25,68.6969985961914,,73.61499786376953,66.87300109863281,,73.76499938964844,66.89600372314453,,147751200,33030000,
2020-05-06,73.30109405517578,67.36499786376953,,75.15750122070312,67.36499786376953,,75.80999755859375,68.55599975585938,,74.71749877929688,67.364501953125,,75.11499786376953,68.08450317382812,,142333600,24308000,
2020-05-07,74.05938720703125,68.62799835205078,,75.93499755859375,68.62799835205078,,76.2925033569336,68.87999725341797,,75.49250030517578,67.76349639892578,,75.80500030517578,68.2969970703125,,115215200,27952000,
2020-05-08,75.8221206665039,69.41850280761719,,77.53250122070312,69.41850280761719,,77.5875015258789,69.93800354003906,,76.07250213623047,68.77400207519531,,76.41000366210938,69.15650177001953,,133838400,27738000,
2020-05-11,77.01520538330078,70.16300201416016,,78.75250244140625,70.16300201416016,,79.26249694824219,70.82649993896484,,76.80999755859375,68.85759735107422,,77.0250015258789,68.91400146484375,,145946400,28242000,
2020-05-12,76.13505554199219,68.78700256347656,,77.85250091552734,68.78700256347656,,79.92250061035156,70.75,,77.72750091552734,68.7385025024414,,79.4574966430664,70.35600280761719,,162301200,27812000,
2020-05-13,75.21578216552734,67.46649932861328,,76.9124984741211,67.46649932861328,,78.98750305175781,69.27410125732422,,75.80249786376953,66.41999816894531,,78.0374984741211,68.85250091552734,,200622400,36252000,
2020-05-14,75.67788696289062,67.80650329589844,,77.38500213623047,67.80650329589844,,77.44750213623047,67.87100219726562,,75.38249969482422,66.19550323486328,,76.12750244140625,66.7509994506836,,158929200,32062000,
2020-05-15,75.23046875,68.65950012207031,,76.92749786376953,68.65950012207031,,76.9749984741211,68.7239990234375,,75.05249786376953,66.94999694824219,,75.0875015258789,67.5,,166348400,34154000,
2020-05-18,77.00297546386719,69.1969985961914,,78.73999786376953,69.1969985961914,,79.125,69.61624908447266,,77.58000183105469,67.7125015258789,,78.2925033569336,68.0875015258789,,135178400,36448000,
2020-05-19,76.55802917480469,68.67424774169922,,78.28500366210938,68.67424774169922,,79.62999725341797,69.5999984741211,,78.25250244140625,68.67424774169922,,78.75749969482422,69.349853515625,,101729600,25612000,
2020-05-20,78.04693603515625,70.33599853515625,,79.80750274658203,70.33599853515625,,79.87999725341797,70.52100372314453,,79.12999725341797,69.36250305175781,,79.16999816894531,69.47899627685547,,111504800,33108000,
2020-05-21,77.46504974365234,70.13999938964844,,79.2125015258789,70.13999938964844,,80.22250366210938,70.77449798583984,,78.96749877929688,69.67250061035156,,79.66500091552734,70.4000015258789,,102688800,27700000,
2020-05-22,77.96380615234375,70.52100372314453,,79.72250366210938,70.52100372314453,,79.80750274658203,70.63800048828125,,78.8375015258789,69.59149932861328,,78.94249725341797,69.83550262451172,,81803200,26188000,
2020-05-26,77.43571472167969,70.85099792480469,,79.18250274658203,70.85099792480469,,81.05999755859375,72.05000305175781,,79.125,70.60649871826172,,80.875,71.8635025024414,,125522000,41212000,
2020-05-27,77.77310943603516,70.89199829101562,,79.52749633789062,70.89199829101562,,79.67749786376953,71.08699798583984,,78.27249908447266,69.56449890136719,,79.03500366210938,70.86250305175781,,112945200,33716000,
2020-05-28,77.80733489990234,70.83650207519531,,79.5625,70.83650207519531,,80.86000061035156,72.04199981689453,,78.90750122070312,69.80000305175781,,79.19249725341797,69.84300231933594,,133560800,33844000,
2020-05-29,77.73153686523438,71.44599914550781,,79.48500061035156,71.44599914550781,,80.2874984741211,71.62850189208984,,79.11750030517578,70.6675033569336,,79.8125,70.84700012207031,,153532400,36418000,
2020-06-01,78.68749237060547,71.59100341796875,,80.4625015258789,71.59100341796875,,80.5875015258789,71.89800262451172,,79.30249786376953,70.9000015258789,,79.4375,70.91950225830078,,80791200,24342000,
2020-06-02,79.05176544189453,71.96099853515625,,80.83499908447266,71.96099853515625,,80.86000061035156,71.98049926757812,,79.73249816894531,70.94149780273438,,80.1875,71.52749633789062,,87642800,25562000,
2020-06-03,79.48694610595703,71.81900024414062,,81.27999877929688,71.81900024414062,,81.55000305175781,72.32759857177734,,80.57499694824219,71.48885345458984,,81.16500091552734,71.91500091552734,,104491200,25124000,
2020-06-04,78.80238342285156,70.60900115966797,,80.58000183105469,70.60900115966797,,81.40499877929688,71.947998046875,,80.19499969482422,70.23650360107422,,81.09750366210938,71.5199966430664,,87560400,29686000,
2020-06-05,81.0467529296875,71.91950225830078,,82.875,71.91950225830078,,82.9375,72.25250244140625,,80.80750274658203,70.30000305175781,,80.8375015258789,70.65850067138672,,137250400,34698000,
2020-06-08,81.52593994140625,72.33049774169922,,83.36499786376953,72.33049774169922,,83.4000015258789,72.39949798583984,,81.83000183105469,71.11699676513672,,82.5625,71.11699676513672,,95654400,28084000,
2020-06-09,84.1003646850586,72.80799865722656,,85.99749755859375,72.80799865722656,,86.40249633789062,73.4000015258789,,83.00250244140625,72.1604995727539,,83.03500366210938,72.26799774169922,,147712400,28184000,
2020-06-10,86.26407623291016,73.2925033569336,,88.20999908447266,73.2925033569336,,88.69249725341797,73.71295166015625,,86.52249908447266,72.8134994506836,,86.9749984741211,72.97699737548828,,166651600,30504000,
2020-06-11,82.12249755859375,70.19200134277344,,83.9749984741211,70.19200134277344,,87.76499938964844,72.72374725341797,,83.87000274658203,70.0999984741211,,87.32749938964844,72.1240005493164,,201662400,39826000,
2020-06-12,82.8315200805664,70.65899658203125,,84.69999694824219,70.65899658203125,,86.94999694824219,71.8499984741211,,83.55500030517578,69.3010025024414,,86.18000030517578,71.42449951171875,,200146000,38928000,
2020-06-15,83.85588073730469,70.99250030517578,,85.74749755859375,70.99250030517578,,86.41999816894531,71.23999786376953,,83.1449966430664,69.39600372314453,,83.3125,69.54000091552734,,138808800,30078000,
2020-06-16,86.07825469970703,72.13600158691406,,88.0199966430664,72.13600158691406,,88.30000305175781,72.7509994506836,,86.18000030517578,71.29499816894531,,87.86499786376953,72.26100158691406,,165428800,34184000,
2020-06-17,85.95845794677734,72.55599975585938,,87.89749908447266,72.55599975585938,,88.8499984741211,73.0,,87.77249908447266,71.56900024414062,,88.7874984741211,72.35800170898438,,114406400,30992000,
2020-06-18,85.99269104003906,71.7979965209961,,87.93250274658203,71.7979965209961,,88.36250305175781,72.57050323486328,,87.30500030517578,71.35050201416016,,87.85250091552734,72.45800018310547,,96820400,31638000,
2020-06-19,85.50126647949219,71.58599853515625,,87.43000030517578,71.58599853515625,,89.13999938964844,72.38999938964844,,86.2874984741211,71.06749725341797,,88.66000366210938,72.19999694824219,,264476000,63158000,
2020-06-22,87.73832702636719,72.59300231933594,,89.71749877929688,72.59300231933594,,89.86499786376953,72.63749694824219,,87.7874984741211,71.1604995727539,,87.83499908447266,71.44999694824219,,135445200,30848000,
2020-06-23,89.61106872558594,73.22049713134766,,91.63249969482422,73.22049713134766,,93.09500122070312,73.79705047607422,,90.56749725341797,72.26200103759766,,91.0,72.78199768066406,,212155600,28596000,
2020-06-24,88.02924346923828,71.59850311279297,,90.01499938964844,71.59850311279297,,92.19750213623047,73.77100372314453,,89.62999725341797,71.48750305175781,,91.25,73.07550048828125,,192623200,35120000,
2020-06-25,89.19786834716797,72.06649780273438,,91.20999908447266,72.06649780273438,,91.25,72.1449966430664,,89.39250183105469,71.0,,90.17500305175781,71.49500274658203,,137522400,24610000,
2020-06-26,86.45720672607422,67.99500274658203,,88.40750122070312,67.99500274658203,,91.33000183105469,71.67250061035156,,88.25499725341797,67.59950256347656,,91.10250091552734,71.56950378417969,,205256800,85354000,
2020-06-29,88.44976806640625,69.74849700927734,,90.44499969482422,69.74849700927734,,90.5425033569336,69.77999877929688,,87.81999969482422,67.35050201416016,,88.3125,67.90899658203125,,130646000,36204000,
2020-06-30,89.1881103515625,70.68049621582031,,91.19999694824219,70.68049621582031,,91.49500274658203,70.93250274658203,,90.0,69.197998046875,,90.0199966430664,69.52200317382812,,140223200,40848000,
2020-07-01,89.0194320678711,71.9020004272461,,91.02749633789062,71.9020004272461,,91.83999633789062,72.1500015258789,,90.97750091552734,70.49099731445312,,91.27999877929688,70.55500030517578,,110737200,35504000,
2020-07-02,89.0194320678711,73.23500061035156,,91.02749633789062,73.23500061035156,,92.61750030517578,74.14749908447266,,90.91000366210938,72.32099914550781,,91.9625015258789,72.34700012207031,,114041600,37182000,
2020-07-06,91.40068817138672,74.78500366210938,,93.4625015258789,74.78500366210938,,93.94499969482422,75.32949829101562,,92.46749877929688,73.64299774169922,,92.5,74.00299835205078,,118655600,31280000,
2020-07-07,91.11709594726562,74.25900268554688,,93.17250061035156,74.25900268554688,,94.65499877929688,75.83999633789062,,93.05750274658203,74.17749786376953,,93.85250091552734,74.5,,112424400,29164000,
2020-07-08,93.23922729492188,74.80000305175781,,95.34249877929688,74.80000305175781,,95.375,75.29399871826172,,94.08999633789062,74.28150177001953,,94.18000030517578,74.71600341796875,,117092000,24994000,
2020-07-09,93.64019775390625,75.54949951171875,,95.75250244140625,75.54949951171875,,96.31749725341797,76.13600158691406,,94.67250061035156,74.40425109863281,,96.26249694824219,75.32250213623047,,125642800,28466000,
2020-07-10,93.8039779663086,77.08699798583984,,95.91999816894531,77.08699798583984,,95.9800033569336,77.19149780273438,,94.70500183105469,74.8270034790039,,95.33499908447266,75.30750274658203,,90257200,37126000,
2020-07-13,93.37126159667969,75.56700134277344,,95.47750091552734,75.56700134277344,,99.95500183105469,78.85659790039062,,95.25749969482422,75.26215362548828,,97.26499938964844,77.5,,191649200,36928000,
2020-07-14,94.9163818359375,76.02899932861328,,97.05750274658203,76.02899932861328,,97.25499725341797,76.14749908447266,,93.87750244140625,74.17500305175781,,94.83999633789062,74.5155029296875,,170989200,31700000,
2020-07-15,95.56916046142578,75.68199920654297,,97.7249984741211,75.68199920654297,,99.24749755859375,76.7665023803711,,96.48999786376953,74.9000015258789,,98.98999786376953,76.15650177001953,,153198000,32214000,
2020-07-16,94.39319610595703,75.9000015258789,,96.52249908447266,75.9000015258789,,97.40499877929688,75.93450164794922,,95.90499877929688,74.31549835205078,,96.5625,75.0,,110577600,30386000,
2020-07-17,94.2024917602539,75.77749633789062,,96.32749938964844,75.77749633789062,,97.14749908447266,76.1719970703125,,95.83999633789062,74.9209976196289,,96.98750305175781,76.08100128173828,,92186800,29134000,
2020-07-20,96.18770599365234,78.28600311279297,,98.35749816894531,78.28600311279297,,98.5,78.5145034790039,,96.0625,75.18000030517578,,96.4175033569336,75.76300048828125,,90318000,31146000,
2020-07-21,94.86016082763672,77.9209976196289,,97.0,77.9209976196289,,99.25,79.34950256347656,,96.74250030517578,77.71399688720703,,99.17250061035156,79.34950256347656,,103433200,24324000,
